CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;SÃO JOSÉ DE PRINCESA;Prefeito;LUIS FERREIRA DE MORAIS;15;PMDB;Eleito;1.999;83,61;PB;2514552
30;SÃO JOSÉ DO BONFIM;Prefeito;ESAÚ RAUEL ARAÚJO DA SILVA NÓBREGA;15;PMDB;Eleito;1.491;55,59;PB;2514602
30;SÃO JOSÉ DO BREJO DO CRUZ;Prefeito;ALDINEIDE SARAIVA DE OLIVEIRA;15;PMDB;Eleito;762;51,14;PB;2514651
30;SÃO JOSÉ DO SABUGI;Prefeito;JOSÉ DERCI DE MEDEIROS;25;DEM;Eleito;1.404;100,00;PB;2514701
30;SÃO JOSÉ DOS CORDEIROS;Prefeito;FERNANDO MARCOS DE QUEIROZ;45;PSDB;Eleito;1.408;57,89;PB;2514800
30;SÃO JOSÉ DOS RAMOS;Prefeito;MARIA APARECIDA RODRIGUES DE AMORIM;25;DEM;Eleito;1.812;50,94;PB;2514453
30;SÃO MAMEDE;Prefeito;FRANCISCO DAS CHAGAS LOPES DE SOUSA;25;DEM;Eleito;2.934;56,17;PB;2514909
30;SÃO MIGUEL DE TAIPU;Prefeito;MARCILENE SALES DA COSTA;13;PT;Eleito;1.968;50,15;PB;2515005
30;SÃO SEBASTIÃO DE LAGOA DE ROÇA;Prefeito;LUCIO FLAVIO BEZERRA DE BRITO;45;PSDB;Eleito;3.788;58,67;PB;2515104
30;SÃO SEBASTIÃO DO UMBUZEIRO;Prefeito;FRANCISCO ALIPIO NEVES;25;DEM;Eleito;1.17;50,91;PB;2515203
30;SÃO VICENTE DO SERIDÓ;Prefeito;FRANCISCO ALVES DA SILVA;25;DEM;Eleito;3.042;54,55;PB;#N/D
30;SAPÉ;Prefeito;JOÃO CLEMENTE NETO;25;DEM;Eleito;10.204;39,62;PB;2515302
30;SERRA BRANCA;Prefeito;EDUARDO JOSÉ TORREÃO MOTA;15;PMDB;Eleito;3.85;51,24;PB;2515500
30;SERRA DA RAIZ;Prefeito;LUIZ GONZAGA BEZERRA DUARTE;14;PTB;Eleito;1.064;51,83;PB;2515609
30;SERRA GRANDE;Prefeito;JOAO BOSCO CAVALCANTE;25;DEM;Eleito;1.345;68,87;PB;2515708
30;SERRA REDONDA;Prefeito;MANOEL MARCELO DE ANDRADE;45;PSDB;Eleito;1.27;54,62;PB;2515807
30;SERRARIA;Prefeito;SEVERINO FERREIRA DA SILVA;45;PSDB;Eleito;1.813;49,86;PB;2515906
30;SERTÃOZINHO;Prefeito;ANTONIO RIBEIRO FILHO;15;PMDB;Eleito;1.649;57,76;PB;2515930
30;SOBRADO;Prefeito;CELIA MARIA DE OLIVEIRA MELO;45;PSDB;Eleito;2.881;57,99;PB;2515971
30;SOLÂNEA;Prefeito;FRANCISCO DE ASSIS DE MELO;15;PMDB;Eleito;8.201;52,88;PB;2516003
30;SOLEDADE;Prefeito;JOSE IVANILDO BARROS GOUVEIA;22;PR;Eleito;4.128;50,30;PB;2516102
