CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;CAJATI;Prefeito;LUIZ HENRIQUE KOGA;45;PSDB;Eleito;8.335;49,66;SP;3509254
30;CAJOBI;Prefeito;DORIVAL SANDRINI;14;PTB;Eleito;3.294;50,31;SP;3509304
30;CAJURU;Prefeito;JOAO BATISTA RUGGERI RE;11;PP;Eleito;9.842;72,63;SP;3509403
30;CAMPINA DO MONTE ALEGRE;Prefeito;JOSÉ BENEDITO FERREIRA;45;PSDB;Eleito;1.638;45,07;SP;3509452
30;CAMPINAS;Prefeito;HÉLIO DE OLIVEIRA SANTOS;12;PDT;Eleito;371.083;67,03;SP;3509502
30;CAMPO LIMPO PAULISTA;Prefeito;ARMANDO HASHIMOTO;45;PSDB;Eleito;17.099;41,60;SP;3509601
30;CAMPOS DO JORDÃO;Prefeito;ANA CRISTINA MACHADO CESAR;23;PPS;Eleito;13.871;50,88;SP;3509700
30;CAMPOS NOVOS PAULISTA;Prefeito;CARMEN APARECIDA GIOVANI RUIZ;45;PSDB;Eleito;1.65;100,00;SP;3509809
30;CANANÉIA;Prefeito;ADRIANO CESAR DIAS;45;PSDB;Eleito;2.713;48,46;SP;3509908
30;CANAS;Prefeito;RINALDO BENEDITO THIMOTEO ZANIN;12;PDT;Eleito;1.055;59,27;SP;3509957
30;CÂNDIDO MOTA;Prefeito;CARLOS ROBERTO BUENO;31;PHS;Eleito;8.984;48,12;SP;3510005
30;CÂNDIDO RODRIGUES;Prefeito;CÉLIO FERRETTI;12;PDT;Eleito;1.595;73,77;SP;3510104
30;CANITAR;Prefeito;ARCEU BATISTA;14;PTB;Eleito;997;35,49;SP;3510153
30;CAPÃO BONITO;Prefeito;JULIO FERNANDO GALVÃO DIAS;22;PR;Eleito;14.254;54,69;SP;3510203
30;CAPELA DO ALTO;Prefeito;MARCELO SOARES DA SILVA;43;PV;Eleito;5.888;60,36;SP;3510302
30;CAPIVARI;Prefeito;LUIS DONISETE CAMPACI;15;PMDB;Eleito;17.021;67,02;SP;3510401
30;CARAGUATATUBA;Prefeito;ANTONIO CARLOS DA SILVA;45;PSDB;Eleito;25.283;50,44;SP;3510500
30;CARAPICUÍBA;Prefeito;SERGIO RIBEIRO SILVA;13;PT;Eleito;104.218;54,22;SP;3510609
30;CARDOSO;Prefeito;JOÃO DA BRAHMA DE OLIVEIRA DA SILVA;25;DEM;Eleito;4.139;51,86;SP;3510708
30;CASA BRANCA;Prefeito;APARECIDO ANTONIO SATI;33;PMN;Eleito;5.786;37,67;SP;3510807
30;CÁSSIA DOS COQUEIROS;Prefeito;ANTONIO CARLOS DA SILVA;45;PSDB;Eleito;1.153;52,05;SP;#N/D
30;CASTILHO;Prefeito;ANTONIO CARLOS RIBEIRO;14;PTB;Eleito;4.249;42,55;SP;3511003
30;CATANDUVA;Prefeito;AFONSO MACCHIONE NETO;45;PSDB;Eleito;32.175;51,41;SP;3511102
30;CATIGUÁ;Prefeito;VERA LUCIA DE AZEVEDO VALLEJO;23;PPS;Eleito;3.369;73,93;SP;3511201
30;CEDRAL;Prefeito;JOSÉ LUIS PEDRÃO;15;PMDB;Eleito;2.429;51,56;SP;3511300
30;CERQUEIRA CÉSAR;Prefeito;JOSE ROSSETTO;12;PDT;Eleito;5.603;94,92;SP;3511409
30;CERQUILHO;Prefeito;PAULO ROBERTO PILON;23;PPS;Eleito;9.755;47,08;SP;3511508
30;CESÁRIO LANGE;Prefeito;RAMIRO DE CAMPOS;45;PSDB;Eleito;5.529;65,67;SP;3511607
30;CHARQUEADA;Prefeito;ROMEU ANTONIO VERDI;45;PSDB;Eleito;4.9;52,87;SP;3511706
30;CHAVANTES;Prefeito;LUIZ SEVERINO DE ANDRADE;11;PP;Eleito;3.191;43,44;SP;3557204
30;CLEMENTINA;Prefeito;NELSON CASULA;11;PP;Eleito;2.215;53,39;SP;3511904
30;COLINA;Prefeito;VALDEMIR ANTONIO MORALLES;45;PSDB;Eleito;7.439;69,92;SP;3512001
30;COLÔMBIA;Prefeito;FABIO ALEXANDRE BARBOSA;11;PP;Eleito;2.743;61,88;SP;3512100
30;CONCHAL;Prefeito;ORLANDO CALEFFI JUNIOR;45;PSDB;Eleito;7.915;54,00;SP;3512209
30;CONCHAS;Prefeito;ADRIANA DEARO DEL BEM;45;PSDB;Eleito;3.775;37,22;SP;3512308
30;CORDEIRÓPOLIS;Prefeito;CARLOS CEZAR TAMIAZO;23;PPS;Eleito;9.68;78,46;SP;3512407
30;COROADOS;Prefeito;NELSON GONZALES CAETANO;15;PMDB;Eleito;1.753;54,04;SP;3512506
30;CORONEL MACEDO;Prefeito;JOSE CARLOS TONON;12;PDT;Eleito;2.182;58,75;SP;3512605
30;CORUMBATAÍ;Prefeito;IVANIR FRANCHIN;45;PSDB;Eleito;1.663;62,75;SP;3512704
30;COSMÓPOLIS;Prefeito;ANTONIO FERNANDES NETO;13;PT;Eleito;15.642;52,22;SP;3512803
30;COSMORAMA;Prefeito;ANTONIO EDIVALDO PAPINI;12;PDT;Eleito;2.627;51,51;SP;3512902
30;COTIA;Prefeito;ANTONIO CARLOS DE CAMARGO;45;PSDB;Eleito;35.562;55,77;SP;3513009
30;CRAVINHOS;Prefeito;JOSÉ FRANCISCO MATASSO FERDINANDO;45;PSDB;Eleito;7.207;39,44;SP;3513108
30;CRISTAIS PAULISTA;Prefeito;HÉLIO KONDO;15;PMDB;Eleito;2.218;43,59;SP;3513207
30;CRUZÁLIA;Prefeito;ALCEU VIDOTTI;25;DEM;Eleito;1.301;64,34;SP;3513306
30;CRUZEIRO;Prefeito;ANA KARIN DIAS DE ALMEIDA ANDRADE FRAGUGLIA QUENTAL;22;PR;Eleito;24.644;56,62;SP;3513405
30;CUBATÃO;Prefeito;MARCIA ROSA DE MENDONÇA SILVA;13;PT;Eleito;42.108;57,63;SP;3513504
30;CUNHA;Prefeito;OSMAR FELIPE JUNIOR;45;PSDB;Eleito;8.248;54,98;SP;3513603
30;DESCALVADO;Prefeito;LUIS ANTONIO PANONE;23;PPS;Eleito;7.916;41,49;SP;3513702
30;DIADEMA;Prefeito;MÁRIO WILSON PEDREIRA REALI;13;PT;Eleito;133.893;58,26;SP;3513801
30;DIRCE REIS;Prefeito;EUCLIDES SCRIBONI BENINI;25;DEM;Eleito;736;55,97;SP;3513850
30;DIVINOLÂNDIA;Prefeito;JOAO SEBASTIAO DE ALMEIDA;14;PTB;Eleito;4.171;53,38;SP;3513900
30;DOBRADA;Prefeito;EMÍDIO BERNARDO DO NASCIMENTO JUNIOR;13;PT;Eleito;2.243;53,69;SP;3514007
30;DOIS CÓRREGOS;Prefeito;LUIZ ANTONIO NAIS;45;PSDB;Eleito;8.32;62,68;SP;3514106
30;DOLCINÓPOLIS;Prefeito;ONIVALDO BATISTA;45;PSDB;Eleito;1.25;66,60;SP;3514205
30;DOURADO;Prefeito;EDMUR PEREIRA BUZZÁ;13;PT;Eleito;3.319;58,16;SP;3514304
30;DRACENA;Prefeito;CÉLIO REJANI;43;PV;Eleito;10.073;41,72;SP;3514403
30;DUARTINA;Prefeito;ADERALDO PEREIRA DE SOUZA JUNIOR;11;PP;Eleito;4.645;62,47;SP;3514502
30;DUMONT;Prefeito;ADELINO DA SILVA CARNEIRO;11;PP;Eleito;2.606;54,91;SP;3514601
30;ECHAPORÃ;Prefeito;OSVALDO BEDUSQUE;45;PSDB;Eleito;2.902;73,67;SP;3514700
30;ELDORADO;Prefeito;DONIZETE ANTONIO DE OLIVEIRA;14;PTB;Eleito;3.978;47,69;SP;3514809
30;ELIAS FAUSTO;Prefeito;CYRO DA SILVA MAIA;13;PT;Eleito;4.731;50,18;SP;3514908
30;ELISIÁRIO;Prefeito;VALDECIR FERREIRA DE SOUZA;45;PSDB;Eleito;1.117;50,50;SP;3514924
30;EMBAÚBA;Prefeito;JESUS NATALINO PERES;25;DEM;Eleito;733;37,17;SP;3514957
30;EMBU;Prefeito;FRANCISCO NASCIMENTO DE BRITO;13;PT;Eleito;72.723;59,57;SP;3515004
30;EMBU-GUAÇU;Prefeito;CLODOALDO LEITE DA SILVA;15;PMDB;Eleito;19.184;54,61;SP;3515103
30;EMILIANÓPOLIS;Prefeito;FRANCISCO BRESQUE;14;PTB;Eleito;1.159;53,81;SP;3515129
30;ENGENHEIRO COELHO;Prefeito;ROSEMEIRE MARIA GUIDOTTI SCHOLL;45;PSDB;Eleito;3.389;42,09;SP;3515152
30;ESPÍRITO SANTO DO PINHAL;Prefeito;PAULO KLINGER COSTA;11;PP;Eleito;14.877;61,41;SP;3515186
30;ESPÍRITO SANTO DO TURVO;Prefeito;JOÃO ADIRSON PACHECO;45;PSDB;Eleito;1.553;53,85;SP;3515194
30;ESTIVA GERBI;Prefeito;RAFAEL OTAVIO DEL JUDICE;25;DEM;Eleito;4.28;66,61;SP;3557303
30;ESTRELA DO NORTE;Prefeito;DEHON APARECIDO TOSO;22;PR;Eleito;1.268;60,55;SP;3515301
30;ESTRELA D'OESTE;Prefeito;ANA APARECIDA GOMES;11;PP;Eleito;2.974;50,81;SP;3515202
30;EUCLIDES DA CUNHA PAULISTA;Prefeito;EDIBERTO APARECIDO ZAUPA;14;PTB;Eleito;3.425;55,21;SP;3515350
30;FARTURA;Prefeito;PAULO AMAMURA;15;PMDB;Eleito;3.788;39,40;SP;3515400
30;FERNANDO PRESTES;Prefeito;BENTO LUCHETTI JUNIOR;45;PSDB;Eleito;3.601;100,00;SP;3515608
30;FERNANDÓPOLIS;Prefeito;LUIZ VILAR DE SIQUEIRA;25;DEM;Eleito;15.808;42,99;SP;3515509
30;FERNÃO;Prefeito;ADÉLCIO APARECIDO MARTINS;22;PR;Eleito;546;42,36;SP;3515657
30;FERRAZ DE VASCONCELOS;Prefeito;JORGE ABISSAMRA;40;PSB;Eleito;42.567;52,36;SP;#N/D
30;FLORA RICA;Prefeito;PAULO ROGERIO FLORENTINO DE FARIA;15;PMDB;Eleito;746;93,25;SP;3515806
30;FLOREAL;Prefeito;GILBERTO DE GRANDE;25;DEM;Eleito;1.631;100,00;SP;3515905
30;FLÓRIDA PAULISTA;Prefeito;GERSON VERONESI FERRACINI;15;PMDB;Eleito;3.177;48,01;SP;3516002
30;FLORÍNEA;Prefeito;RODRIGO SIQUEIRA DA SILVA;45;PSDB;Eleito;1.362;100,00;SP;#N/D
30;FRANCA;Prefeito;SIDNEI FRANCO DA ROCHA;45;PSDB;Eleito;110.476;66,91;SP;3516200
30;FRANCISCO MORATO;Prefeito;JOSE APARECIDO BRESSANE;13;PT;Eleito;29.388;42,12;SP;3516309
30;FRANCO DA ROCHA;Prefeito;MARCIO CECCHETTINI;45;PSDB;Eleito;42.448;66,69;SP;3516408
30;GABRIEL MONTEIRO;Prefeito;RENEE CREMA VIDOTO;45;PSDB;Eleito;1.754;100,00;SP;3516507
30;GÁLIA;Prefeito;RENATO INÁCIO GONÇALVES;12;PDT;Eleito;2.314;57,50;SP;3516606
30;GARÇA;Prefeito;CORNELIO CEZAR KEMP MARCONDES;22;PR;Eleito;11.819;51,00;SP;3516705
30;GASTÃO VIDIGAL;Prefeito;CARLOS NEY DE CASTILHO;40;PSB;Eleito;2.241;82,75;SP;3516804
30;GAVIÃO PEIXOTO;Prefeito;RONIVALDO SAMPAIO FRATUCI;12;PDT;Eleito;997;34,96;SP;3516853
30;GENERAL SALGADO;Prefeito;MAURO GILBERTO FANTINI;14;PTB;Eleito;3.801;58,51;SP;3516903
30;GETULINA;Prefeito;MANOEL ROGERIO ZABEU MIOTELLO;45;PSDB;Eleito;5.458;100,00;SP;3517000
30;GLICÉRIO;Prefeito;ENÉAS XAVIER DA CUNHA;15;PMDB;Eleito;1.763;52,30;SP;3517109
