CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;CAMPO ALEGRE DE GOIÁS;Prefeito;MARIA APARECIDA FLEURI SIQUEIRA;11;PP;Eleito;2.207;57,96;GO;5204805
30;CAMPO LIMPO DE GOIÁS;Prefeito;VALTER GONÇALVES DE CARVALHO;22;PR;Eleito;2.41;55,49;GO;5204854
30;CAMPOS BELOS;Prefeito;NEUDIVALDO XAVIER DE OLIVEIRA SARDINHA;11;PP;Eleito;5.682;51,26;GO;5204904
30;CAMPOS VERDES;Prefeito;NOE AFONSO FILHO;45;PSDB;Eleito;1.853;49,24;GO;5204953
30;CARMO DO RIO VERDE;Prefeito;JUVERCINO GOMES;22;PR;Eleito;3.34;59,87;GO;5205000
30;CASTELÂNDIA;Prefeito;EDNALDO ANDRADE MIGUEL;15;PMDB;Eleito;1.816;58,49;GO;5205059
30;CATALÃO;Prefeito;VELOMAR GONÇALVES RIOS;15;PMDB;Eleito;25.139;52,00;GO;5205109
30;CATURAÍ;Prefeito;JURANDIR RIBEIRO DE OLIVEIRA;11;PP;Eleito;1.769;58,85;GO;5205208
30;CAVALCANTE;Prefeito;JOSIAS MAGALHÃES COSTA SOBRINHO;19;PTN;Eleito;1.593;31,83;GO;5205307
30;CERES;Prefeito;EDMARIO DE CASTRO BARBOSA;15;PMDB;Eleito;6.948;57,83;GO;5205406
30;CEZARINA;Prefeito;JOÃO GLADSTON DE PAULA REIS SÁ;44;PRP;Eleito;3.65;57,05;GO;5205455
30;CHAPADÃO DO CÉU;Prefeito;PAULO RODRIGUES DA CUNHA;15;PMDB;Eleito;1.709;48,18;GO;5205471
30;CIDADE OCIDENTAL;Prefeito;ALEX JOSE BATISTA;22;PR;Eleito;8.69;37,46;GO;5205497
30;COCALZINHO DE GOIÁS;Prefeito;ANTONIO ARMANDO DA SILVA;45;PSDB;Eleito;4.948;53,86;GO;5205513
30;COLINAS DO SUL;Prefeito;IRAN DO LAGO FERREIRA;70;PT do B;Eleito;1.461;56,50;GO;5205521
30;CÓRREGO DO OURO;Prefeito;BENTO VICENTE DA SILVA;15;PMDB;Eleito;1.201;58,90;GO;5205703
